hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,color_uniformity,r_mean,g_mean,b_mean,texture_contrast,texture_dissimilarity,texture_homogeneity,texture_energy,texture_correlation,blemish_ratio,edge_density,roundness,image_path,fruit
21.191008,20.650503,74.074974,77.404335,214.06381,44.049236,0.012919171394269036,201.1363,214.01765,163.70236,476.41322140752277,9.856310697037598,0.4363656789759779,0.359474235586263,0.9128219323042155,0.01030373086734694,0.061802455357142856,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.12.29 PM.png,apple
64.17807,79.884575,75.97284,72.56684,224.65085,33.523853,0.01378039675816609,222.744,176.64961,167.28947,804.5764239539426,14.586861155464241,0.35435313207229957,0.2839999764610852,0.8951540283477666,0.05100047831632653,0.11951929209183673,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.12.34 PM.png,apple
27.947983,55.72474,85.93754,75.791534,220.83034,36.908817,0.0131940839522675,218.54251,169.45345,155.42928,681.3312170419687,14.032797968216148,0.31818077010742046,0.24076641509589633,0.9159903020966648,0.04821029974489796,0.11073022959183673,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.12.56 PM.png,apple
122.494,65.205086,95.41008,84.27216,166.57254,68.20368,0.011866313158424516,165.73062,126.42128,129.96239,842.4641931041158,14.660762556831799,0.2722821792183615,0.1146338727270148,0.9416584460753347,0.29591836734693877,0.08328683035714286,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.13.02 PM.png,apple
14.197166,40.195824,84.62243,87.57761,229.77437,29.808262,0.011418442786829576,229.72813,172.5233,161.99234,978.8847956648832,14.947874117998989,0.39905702657743863,0.34221755162942513,0.8929629863281737,0.09167729591836735,0.10229990433673469,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.13.10 PM.png,apple
13.958247,18.321009,64.479416,69.01056,243.11378,18.410849,0.014490534034161106,243.08821,231.80116,184.22533,335.86331397248205,7.0520395547850425,0.5088098969205247,0.3673125422774077,0.7757349725149079,0.004942602040816327,0.058294802295918366,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.13.18 PM.png,apple
20.404118,21.803728,67.32878,67.32478,222.41614,31.86735,0.014853369028104609,215.702,221.95111,171.18706,438.3105200403134,9.347183458348601,0.40884251681861883,0.3176667997440771,0.8534608472952713,0.007075095663265306,0.06760204081632654,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.13.25 PM.png,apple
27.776228,60.75073,82.287445,76.93145,235.09612,24.842573,0.012998583432942348,235.0836,170.94337,164.86746,551.1428009457608,12.23933437690505,0.34726481979997614,0.25202636553752156,0.9231610989733441,0.025629783163265307,0.08282844387755102,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.13.31 PM.png,apple
26.588947,17.142237,79.17943,65.7816,205.27109,45.086918,0.01520181682275052,194.42789,205.18027,150.32858,827.6426076167575,14.749588672977474,0.2713551899651521,0.19701405436368338,0.8299421531620237,0.03296396683673469,0.0940688775510204,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.13.40 PM.png,apple
9.153121,21.810598,77.08418,72.37284,221.55304,33.875412,0.013817336028940731,218.37833,177.61392,162.69366,685.8152574185136,13.218421678600478,0.37615115624836737,0.3047441458154443,0.905846534030635,0.020846619897959183,0.11104910714285714,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.13.54 PM.png,apple
27.384605,23.799126,80.20384,75.30655,220.52333,34.342594,0.013279055799646625,201.80325,220.40988,160.60724,368.23561834921315,8.811959366975826,0.4030251584347275,0.28260442174763434,0.9072095111872711,0.0033880739795918366,0.05235570790816327,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.14.01 PM.png,apple
16.609613,42.249958,85.40623,90.94689,212.38913,47.62848,0.010995426786144596,207.60736,170.40512,156.29022,1177.7884390730737,16.53210557740797,0.39233444455765454,0.3209786933622344,0.9055412508056733,0.2528698979591837,0.07565369897959184,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.14.07 PM.png,apple
9.323522,28.777,85.47016,98.48241,203.43047,60.201504,0.010154096887132973,201.62878,164.25903,157.2671,1665.6907729211325,16.60281904561316,0.48583239579623594,0.41160552094377745,0.8975886169745197,0.31760204081632654,0.08695392219387756,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.14.20 PM.png,apple
21.234016,53.04008,79.35973,88.56083,207.9235,56.261673,0.011291672588648358,207.90985,166.52818,161.92522,1240.3049176739414,17.384374575747685,0.4234730819961625,0.36999520318178114,0.9100029854421847,0.2756297831632653,0.12228954081632654,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.14.44 PM.png,apple
43.984993,73.666214,73.92452,87.239,232.06496,30.322733,0.011462762108263474,231.97511,174.62506,176.26706,908.1736057297351,12.4467019828479,0.4820486674051481,0.4184778968756749,0.9151884756120854,0.1250797193877551,0.08107461734693877,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.14.48 PM.png,apple
77.05931,83.795784,97.10663,90.16195,204.16028,49.775726,0.01109115207058401,203.78911,150.2964,144.25815,1192.7611196181333,16.67327079698544,0.33095271841573703,0.2317313280203472,0.9091532055656117,0.25817123724489793,0.09117904974489796,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.15.01 PM.png,apple
12.29831,39.364006,86.617744,90.88297,230.67845,31.915209,0.011003159998728878,230.67206,170.15692,161.60591,782.4087397806148,13.181304479457149,0.44187892386984906,0.38054520530524,0.9242545054825007,0.16549744897959184,0.10680404974489796,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.15.09 PM.png,apple
16.742067,17.50764,50.987404,61.538116,226.15736,38.995575,0.016250088483437734,222.81252,225.67691,189.15346,499.14707097098415,9.307039908585043,0.49847469230157015,0.4275256872614055,0.8727386313663763,0.009566326530612245,0.0645328443877551,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.15.28 PM.png,apple
24.257692,18.54965,69.05878,64.6849,216.78438,41.24392,0.015459556565806979,205.51552,216.73853,166.85364,529.0539981152917,10.589692364420525,0.3760785432425592,0.28215295526014067,0.8808540944819134,0.0165218431122449,0.0594108737244898,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.15.34 PM.png,apple
15.457071,46.01359,93.7566,92.39031,209.82858,45.69179,0.010823644471022537,209.76244,152.86769,147.80356,1098.662729003819,15.971109297067011,0.37065972157765087,0.2886274919465996,0.9149485029588713,0.2797154017857143,0.0859375,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.15.39 PM.png,apple
79.237305,87.2861,96.580475,82.83492,225.0714,29.975973,0.012072201501373775,225.06772,149.00014,150.79904,726.9394183759949,14.36874605528041,0.29990771779712516,0.2129622823178226,0.9215673186687304,0.08669483418367346,0.09584263392857142,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.15.45 PM.png,apple
20.55686,52.6462,68.33235,74.58212,220.72937,42.402596,0.013408037051513997,220.24648,177.03279,171.62062,992.9484829978136,14.707050605615699,0.4252808616307203,0.37972332741805515,0.8991981231263673,0.11216517857142858,0.11599170918367346,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.16.16 PM.png,apple
22.845842,23.61212,82.808495,83.08449,214.72804,44.94281,0.01203593961682942,202.79465,214.46675,158.00487,741.4117469249497,12.33660182788706,0.4152673024380064,0.345393811780648,0.86962290890075,0.022480867346938774,0.06688456632653061,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.16.33 PM.png,apple
23.827387,15.421363,85.371994,66.74373,222.59302,29.711048,0.01498267883116789,215.80692,222.3386,154.50989,363.24718405110013,9.496351339853351,0.3375060535501423,0.23274290599225766,0.8537245251074738,0.00466358418367347,0.06309789540816327,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.16.37 PM.png,apple
17.618204,40.84222,91.737144,90.18693,207.10463,49.780888,0.011088080208117372,201.7088,167.32225,148.55377,1318.011547192601,17.361115105986123,0.3918976404066842,0.3240390801985711,0.8933159016532399,0.2414500956632653,0.08611686862244898,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.16.44 PM.png,apple
86.64768,86.61998,75.31497,71.683,213.85315,47.254494,0.01395030731455197,213.85039,161.36194,162.66736,1296.082524473327,20.452552079488854,0.28693371829635994,0.22435266847913546,0.8625624759130992,0.12763073979591838,0.15182557397959184,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.16.49 PM.png,apple
76.94462,84.62815,97.594444,76.07196,221.00601,32.06452,0.013145446267459868,220.98007,145.75586,152.03836,1070.541878272567,15.921741146814307,0.3050240180543936,0.22651393666444047,0.8707231540448157,0.04741310586734694,0.1314971301020408,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.17.04 PM.png,apple
24.811882,17.087364,87.16954,75.580284,204.27226,47.468002,0.013230962007505757,193.50931,204.0821,145.11594,487.6561364428402,11.437367524119574,0.32727719463303345,0.23182951713023792,0.9127219786590091,0.03852439413265306,0.06206154336734694,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.17.10 PM.png,apple
17.334164,50.446438,81.13464,78.29855,213.36438,41.02915,0.012771626396748108,213.35577,159.29034,157.70753,832.702474373254,14.354575333458202,0.3887680348275962,0.32209748438343927,0.9237922722465566,0.1525031887755102,0.12709263392857142,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.17.22 PM.png,apple
55.165157,80.8362,82.67766,63.1925,203.01276,42.88175,0.015824659965199033,203.00351,147.9849,146.94322,1014.096746787915,15.225593719288675,0.30620005278479867,0.21283035326346728,0.8795390053558445,0.040138711734693876,0.09127869897959184,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.17.34 PM.png,apple
26.0171,19.955502,104.67144,80.304985,219.03279,38.126984,0.012452525517526876,204.49767,218.9245,137.65665,756.666434481122,12.331861596977596,0.3560683770907893,0.2296224965624183,0.8163824526982937,0.02491230867346939,0.07906170280612244,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.17.42 PM.png,apple
43.39204,68.50079,102.38714,85.9803,196.92444,45.58487,0.01163056971408768,196.46225,134.89923,130.49481,858.486837981599,16.869355450639713,0.23850567472260498,0.14911162697485084,0.919803831562767,0.1924625318877551,0.1569874043367347,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.17.58 PM.png,apple
14.326212,35.87431,78.54737,89.571846,206.90611,48.60282,0.011164221046255068,206.7819,161.47993,158.00638,1091.7163907077133,14.920439044022416,0.277980692258664,0.07634767058981762,0.9162763111988812,0.2722217793367347,0.09950972576530612,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.18.12 PM.png,apple
51.841476,54.29293,79.90442,78.28353,227.49323,31.554579,0.012774077217408298,225.49751,181.59138,165.4933,597.1288739501622,11.501098355639638,0.30763180892253145,0.06125643205269853,0.910254240398821,0.03864397321428571,0.06269929846938775,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.18.16 PM.png,apple
23.725605,53.319645,80.3391,89.47439,212.30162,47.326355,0.011176381411699896,211.04608,167.10541,160.41217,1362.8350485006724,17.696158159151715,0.3853677098481979,0.18033724912357324,0.8908040059426291,0.2586296237244898,0.08155293367346939,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.18.26 PM.png,apple
45.432278,42.073395,74.594765,73.167786,220.92259,36.49061,0.013667215079954954,216.72638,220.27931,165.55545,570.1063475765407,10.956252735148482,0.37766182285748845,0.15831786761287014,0.8383991270477991,0.003248565051020408,0.07150829081632654,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.18.42 PM.png,apple
25.779396,13.641895,93.78858,59.17419,203.93768,41.573036,0.016899256621828895,201.65318,202.71431,135.89937,558.9317600239499,12.938437596708859,0.23314684206643904,0.13328282088536797,0.852396267225583,0.02841996173469388,0.09976881377551021,0.726046299169163,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.18.58 PM.png,apple
106.6807,82.392624,75.51704,67.41011,169.22943,70.49451,0.014834567761841425,169.22148,136.33572,145.11511,1427.011271509279,17.431569253212356,0.33796037018047353,0.26684093335107945,0.9021665206419995,0.28220663265306123,0.14443160076530612,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.19.15 PM.png,apple
37.869102,63.715195,73.74753,78.93612,196.11952,57.862354,0.01266847021332549,192.02394,162.81918,156.00015,1301.0961023321718,17.345643980128596,0.37702703602540855,0.2965270633669569,0.8999428042365513,0.22929288903061223,0.10277822066326531,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.19.28 PM.png,apple
99.15452,82.83781,97.398254,80.08457,209.64304,45.919525,0.012486798045822726,207.06964,148.05861,144.59634,1222.0317651339526,18.067324762983034,0.261682972008946,0.12426839896927831,0.8872793836844335,0.15784438775510204,0.13239397321428573,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.19.35 PM.png,apple
61.551956,81.55585,87.54968,82.67588,203.31978,50.36808,0.012095424612583153,203.25482,151.02296,150.40256,948.0710423651103,15.929443304807446,0.3345817527691989,0.24877516916268835,0.9242719120749182,0.2410514987244898,0.12276785714285714,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.19.47 PM.png,apple
9.226264,15.972294,67.92185,77.34848,228.74178,36.602608,0.012928500570549438,227.2171,187.92401,174.24722,898.3736648159822,14.285301083146736,0.3915949769973674,0.3087461640898997,0.8822731819498841,0.042849170918367346,0.10827885841836735,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.19.58 PM.png,apple
24.82099,56.32497,109.09108,98.1729,199.71568,53.99376,0.010186109662091004,197.44298,140.4453,133.61588,1504.0018860631549,17.186719477616563,0.37724767542199,0.2513996047563006,0.9006195507742671,0.37137276785714285,0.08075573979591837,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.20.08 PM.png,apple
22.970783,20.29095,83.43182,76.70284,209.22983,48.61292,0.013037324749178547,200.44733,209.15132,152.34204,908.0734948571603,13.140988322455984,0.3833822745128187,0.2848673781269961,0.8447206921398701,0.030691964285714284,0.06132413903061224,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.20.17 PM.png,apple
13.673689,39.203793,105.85015,77.37015,224.08354,28.441423,0.01292487994934468,224.07559,152.41557,137.93204,746.6447199872066,15.202096483728791,0.2748040008076606,0.20599602038284942,0.9030938974130202,0.026526626275510203,0.14500956632653061,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.20.26 PM.png,apple
57.837353,80.452,101.86475,94.968056,208.95476,48.905354,0.010529855403127635,208.9301,143.56732,142.90515,1296.7273218319483,15.629924085918672,0.3935086345719643,0.2964382736743584,0.9083443118849672,0.2511360012755102,0.08127391581632654,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.20.32 PM.png,apple
22.778997,21.24256,84.95095,80.68003,220.5422,36.462425,0.012394639241654591,208.03284,220.48613,156.61594,609.3716695161427,11.427907906700675,0.415150269024465,0.32378312166682316,0.8442622517583669,0.013034119897959183,0.06762197066326531,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.20.42 PM.png,apple
6.36354,20.259504,91.25205,74.593704,220.17351,37.98409,0.013405955319532535,220.16628,162.00325,148.8427,754.5263878337648,14.991519584539672,0.30867646824913547,0.24169344794318554,0.9070221813268815,0.07206632653061225,0.10688376913265306,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.20.51 PM.png,apple
91.81417,85.71252,94.916336,83.811195,194.87587,54.514423,0.01193157878523684,192.38354,145.59549,141.59555,992.4054428859223,14.721477042610884,0.36259606661817084,0.2537923364356017,0.9261700865025413,0.27266023596938777,0.08280851403061225,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.20.56 PM.png,apple
15.736588,23.53431,77.063835,74.13041,228.0058,35.78754,0.01348973889858513,227.9491,200.70203,165.80196,832.8402030602598,12.59608561281841,0.3977500844168171,0.29534568720321064,0.8434388520409232,0.02303890306122449,0.038006218112244895,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.21.06 PM.png,apple
10.129086,31.782282,88.905075,82.497536,213.16669,39.663506,0.01212157272616325,212.40071,163.57095,150.22815,812.4395750087245,15.27644055533158,0.36223238495991317,0.30937855960350524,0.9183706031262737,0.10397401147959184,0.1075015943877551,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.21.22 PM.png,apple
15.944455,41.46768,69.72315,76.161995,222.47266,37.296448,0.01312990645224606,222.23373,182.6632,171.24338,785.6554848509961,13.354212931536493,0.39796034856063534,0.30209312971605884,0.907784833369227,0.08705357142857142,0.09353077168367346,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.21.31 PM.png,apple
13.395846,34.086933,84.15334,76.131165,222.78084,36.946377,0.013135223591394572,221.31752,172.8058,156.68849,794.636032992719,14.731163989789687,0.34799986317865467,0.2814854842204078,0.8959072246939441,0.06505102040816327,0.11385921556122448,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.21.40 PM.png,apple
43.540936,71.48419,105.32015,89.21395,200.55415,47.723335,0.011209007957371103,198.12141,138.4896,134.37369,1496.5604672211198,17.928279734640892,0.3538908988759325,0.27980305295636365,0.8810626464875826,0.17580117984693877,0.10682397959183673,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.21.44 PM.png,apple
8.371034,18.611685,68.819695,83.722626,223.23192,41.254303,0.011944201126156693,223.20164,176.54102,171.70374,671.5209447439076,12.4240839416458,0.3703884251024236,0.2745519660813864,0.9326795479143171,0.14196029974489796,0.03677056760204082,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.21.51 PM.png,apple
13.1146965,17.081678,59.291595,71.45818,229.66437,37.69549,0.013994196522176759,229.63293,201.85657,180.79128,405.6673102667346,10.366229296027575,0.34592685067831613,0.2500136101208476,0.9300838326630628,0.06776147959183673,0.03517617984693878,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.21.56 PM.png,apple
9.3181,17.482887,64.17168,77.410645,229.4143,36.722652,0.012918118391523337,229.37611,186.18288,176.878,509.94149204521875,11.27546191980983,0.37993500316150763,0.30028962963618744,0.9313363127280088,0.07559390943877552,0.04023836096938776,0.7839255833993924,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.22.15 PM.png,apple
11.328703,17.00781,69.62004,73.97527,218.03842,26.916155,0.013518028693600772,218.00554,180.39024,162.442,375.9553884465293,11.216183889221671,0.2443986538251651,0.05854944187645041,0.9249960765279255,0.05660076530612245,0.03704958545918367,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.22.20 PM.png,apple
8.286691,18.385826,76.49691,80.90319,219.96419,23.121412,0.012360450420077362,219.95294,168.69096,158.10187,335.14647394619544,10.098290698048341,0.2591456187743304,0.06868792316597874,0.9463581711714016,0.06742267219387756,0.03216677295918367,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.22.27 PM.png,apple
8.836715,15.878643,69.07647,76.98424,228.82616,34.20572,0.012989670357953237,228.81595,188.34431,172.64854,496.0855911662143,11.85420643706798,0.36075022136089824,0.28824276126903425,0.92741616668199,0.06572863520408163,0.03804607780612245,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.22.35 PM.png,apple
97.77402,86.78289,79.92535,68.18506,221.90619,32.179554,0.014665967500275599,221.89862,159.31972,162.9972,820.2233198732902,14.36738935823464,0.31484113412475073,0.22565478457236143,0.888420688170497,0.043068399234693876,0.0797592474489796,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.22.53 PM.png,apple
5.6413226,22.840363,100.015564,83.85984,197.35017,46.82154,0.011924657572280629,197.33963,138.55675,134.07216,1488.6868199687392,17.5730143253305,0.3340087217559924,0.23888421175854896,0.875350885379897,0.13169642857142858,0.07800542091836735,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.22.58 PM.png,apple
31.868362,25.422537,76.68477,72.94415,220.29195,33.152737,0.013709116140008392,209.36877,220.25618,162.4887,348.8904964753829,10.069130623339085,0.33694681935798715,0.2297676560276209,0.8872993576580157,0.007393973214285714,0.10269850127551021,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.23.07 PM.png,apple
27.030632,29.735046,53.059452,67.80783,233.32494,25.829699,0.014747557038336771,228.75444,233.2732,190.69926,199.05546709213584,5.704533576462486,0.5016662724281344,0.2797102385189386,0.9059309270745363,0.0018534757653061226,0.022321428571428572,0.7839255833993924,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.23.14 PM.png,apple
25.715382,16.371067,61.163982,71.31554,232.01447,25.37288,0.014022187995343953,224.53983,232.00475,182.58,200.3900149664551,6.072215074544406,0.472833877242012,0.2935909763539919,0.9093278957563763,0.001992984693877551,0.025510204081632654,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.23.23 PM.png,apple
23.12255,17.52487,60.58032,71.54733,230.12073,31.023933,0.013976759462655397,222.85748,230.08698,182.53423,285.42905702724113,7.5081373503842075,0.46108766636667514,0.32716989245251327,0.9012261660345205,0.011200573979591837,0.02626753826530612,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.23.26 PM.png,apple
28.856844,17.260424,121.34616,70.069786,128.85292,80.99602,0.014271484377885597,120.60824,128.67526,60.121273,1319.6140579655985,15.878567381628429,0.24559247972662013,0.12746044384952526,0.8756512908918882,0.2788185586734694,0.06917649872448979,0.704675428875559,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.23.51 PM.png,apple
27.081293,26.2998,66.30618,73.34551,209.86626,53.63146,0.013634097452886598,191.7619,209.83696,167.12352,945.0584073003334,13.23756876190363,0.41261906091789186,0.3363155935754175,0.8734932500664607,0.07188695790816327,0.06654575892857142,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.24.04 PM.png,apple
6.7786393,12.24762,98.50925,82.79459,211.32225,41.301434,0.012078081831061512,211.3099,155.11482,140.6383,1095.0978105817098,16.384354051984573,0.308344305574789,0.23999502257857314,0.8876947426734776,0.07898198341836735,0.1335499043367347,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.24.26 PM.png,apple
29.311703,16.041256,76.086296,61.329998,211.01385,40.264496,0.016305231848873857,200.65594,210.75085,156.09302,832.295004278194,14.390095754902067,0.2922498676661589,0.16697170982751006,0.7975172904481602,0.014907525510204082,0.10586734693877552,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.24.35 PM.png,apple
61.50809,79.8377,88.91065,54.792393,217.94733,31.365381,0.018250705392765482,217.93329,153.84314,147.48854,507.8700628721379,14.017855286510358,0.15071768463760762,0.062386302537331656,0.8880008885266104,0.013293207908163265,0.12310666454081633,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.25.02 PM.png,apple
20.622747,25.746382,74.80831,77.28715,218.25072,46.59394,0.01293876022954656,217.0738,214.18327,164.77652,897.1199167371783,13.151390380883276,0.3889767720565154,0.2921835783872793,0.8368896269935839,0.030393016581632654,0.0657485650510204,0.7839255833993924,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.25.22 PM.png,apple
9.615214,15.279459,99.27856,81.08979,226.34282,28.906923,0.012332007179137832,226.3248,174.31522,145.0354,651.1066278630036,12.603116646219839,0.3277651649149105,0.2326839818187462,0.9039129023896763,0.018694196428571428,0.07296316964285714,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.25.33 PM.png,apple
16.120337,18.259096,70.380165,69.64575,238.47108,25.20872,0.014358375469752901,237.39082,221.42305,176.2772,397.5459320465296,9.606857809176633,0.37066557621634094,0.26861584030395474,0.8530775436978866,0.007274394132653061,0.06959502551020408,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.25.37 PM.png,apple
13.168507,21.939646,80.314835,80.55273,241.27858,22.671347,0.012414227503630467,241.23393,206.2265,168.9503,563.4651949671413,10.194780535523517,0.43526285222682093,0.31202133965442613,0.8796136934738099,0.02236128826530612,0.04368622448979592,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.25.43 PM.png,apple
31.023577,29.606718,72.36918,67.42034,219.94232,35.977688,0.014832316620644135,203.81985,219.63268,165.80594,465.68352820226147,9.851730894373734,0.36499181531050695,0.26972635678703705,0.8762323297842631,0.00958625637755102,0.0682796556122449,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.25.54 PM.png,apple
71.36218,85.11719,97.983635,82.63332,209.53175,37.373184,0.012101653843476777,209.52351,141.65657,141.2572,928.987728895338,15.331688639369487,0.27934452678600596,0.1799053041742125,0.9058294939561122,0.12201052295918367,0.11152742346938775,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.26.05 PM.png,apple
43.150272,70.43214,72.66542,72.671005,241.49168,19.472284,0.01376064441336449,241.45045,185.21564,177.46921,610.0622830271236,11.593569549219286,0.39125291510905,0.270454123660633,0.8931304550077916,0.008290816326530613,0.08502072704081633,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.26.13 PM.png,apple
24.461018,17.72204,62.141563,60.194588,221.1383,32.027927,0.016612786497202218,213.16887,220.99753,174.02187,439.6336128433484,9.804447260303967,0.35682453361354766,0.23542838007827588,0.8501561795342184,0.004743303571428571,0.060447225765306124,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.26.19 PM.png,apple
17.962473,34.509136,78.667786,79.98922,226.12259,34.004917,0.012501683091354562,223.89536,187.79922,165.25604,698.1134890210437,13.029204338939007,0.37184267847307373,0.27110290910736606,0.9118722842505997,0.0712093431122449,0.09353077168367346,0.7853981633974483,dataset\train\freshapples\saltandpepper_Screen Shot 2018-06-08 at 5.26.24 PM.png,apple
